id;title;description;vendor;published;cvss_score;severity;attack_vector;cwe_category;cwe_explanation;source
CODE423N4:2022-06-CONNEXT-FINDINGS-ISSUES-165;AssetLogic's _swapAssetOut can fail on the one step approval;"[Lines of code](https://github.com/code-423n4/2022-06-connext/blob/b4532655071566b33c41eac46e75be29b4a381ed/contracts/contracts/core/connext/libraries/AssetLogic.sol#L346-L349)

# Vulnerability details

_swapAssetOut() performs one step approval for an arbitrary _assetIn before calling pool's swapExactOut(). As ERC20 that do not allow approval race condition prohibit setting approval to a new positive value when allowance is positive already, this call will fail if _assetIn happens to be such a token.

It can happen as _swapAssetOut has to deal with arbitrary tokens and swapping can produce leftover allowance for the next runs by not utilizing current amount fully.

Setting severity to medium as that situation will render _swapAssetOut and all the upstream functionality unavailable for such a tokens: all successive calls will be reverted until allowance be used up or reset.

## Proof of Concept

_swapAssetOut() approves positive _amountIn of _assetIn in one step:

<https://github.com/code-423n4/2022-06-connext/blob/b4532655071566b33c41eac46e75be29b4a381ed/contracts/contracts/core/connext/libraries/AssetLogic.sol#L346-L349>
    
    
            // perform the swap
            SafeERC20.safeApprove(IERC20(_assetIn), address(pool), _amountIn);
            amountIn = pool.swapExactOut(_amountOut, _assetIn, _assetOut, _maxIn);
          }

Some tokens do not let to approve new positive allowance from current positive allowance to protect against race condition when the allowance can be double spent, simply reverting any attempt to approve positive from positive:

<https://github.com/d-xo/weird-erc20#approval-race-protections>

For example current USDT contract, L205:

<https://etherscan.io/address/0xdac17f958d2ee523a2206206994597c13d831ec7#code>

## Recommended Mitigation Steps

The recommendation is to set approval to zero first, then to set it to _amountIn.

It's the same as described in the another occurrence of the same issue in BridgeFacet:

<https://github.com/code-423n4/2022-06-connext/blob/b4532655071566b33c41eac46e75be29b4a381ed/contracts/contracts/core/connext/facets/BridgeFacet.sol#L1027-L1029>  
  
---  
  
The text was updated successfully, but these errors were encountered:   
  
All reactions
...";RTI Connext DDS;19/06/2022 00:00;0;;;CWE-20;The code suffers from improper input validation as it does not account for ERC20 tokens that disallow setting a new positive allowance when a positive allowance already exists. This oversight can lead to denial-of-service, as subsequent swaps using such tokens will continuously revert.;Vulners
CODE423N4:2022-06-CONNEXT-FINDINGS-ISSUES-237;in reimburseLiquidityFees() of SponserVault contract swaps tokens without slippage limit so its possible to perform sandwich attack and it create MEV;"[Lines of code](https://github.com/code-423n4/2022-06-connext/blob/b4532655071566b33c41eac46e75be29b4a381ed/contracts/contracts/core/connext/helpers/SponsorVault.sol#L187-L220)

# Vulnerability details

## Impact

when code swaps tokens it should specify slippage but in reimburseLiquidityFees() code contract calls  tokenExchange.swapExactIn() without slippage and it's possible to perform sandwich attack and make contract to swap on bad exchange rates and there is MEV.

## Proof of Concept

This is reimburseLiquidityFees() code in SponserVault :
    
    
      /**
       * @notice Performs liquidity fee reimbursement.
       * @dev Uses the token exchange or liquidity deposited in this contract.
       *      The _receiver address is only used for emitting in the event.
       * @param _token The address of the token
       * @param _liquidityFee The liquidity fee amount
       * @param _receiver The address of the receiver
       * @return Sponsored liquidity fee amount
       */
      function reimburseLiquidityFees(
        address _token,
        uint256 _liquidityFee,
        address _receiver
      ) external override onlyConnext returns (uint256) {
        uint256 sponsoredFee;
    
        if (address(tokenExchanges[_token]) != address(0)) {
          uint256 currentBalance = address(this).balance;
          ITokenExchange tokenExchange = tokenExchanges[_token];
    
          uint256 amountIn = tokenExchange.getInGivenExpectedOut(_token, _liquidityFee);
          amountIn = currentBalance >= amountIn ? amountIn : currentBalance;
    
          // sponsored fee may end being less than _liquidityFee due to slippage
          sponsoredFee = tokenExchange.swapExactIn{value: amountIn}(_token, msg.sender);
        } else {
          uint256 balance = IERC20(_token).balanceOf(address(this));
          sponsoredFee = balance < _liquidityFee ? balance : _liquidityFee;
    
          // some ERC20 do not allow to transfer 0 amount
          if (sponsoredFee > 0) {
            IERC20(_token).safeTransfer(msg.sender, sponsoredFee);
          }
        }
    
        emit ReimburseLiquidityFees(_token, sponsoredFee, _receiver);
    
        return sponsoredFee;
      }
    

As you can see there is no slippage defined when calling swapExactIn() can that swap could happen in any exchange rate. and it's also MEV opportunity.

## Tools Used

VIM

## Recommended Mitigation Steps

specify slippage when calling swap tokens...";RTI Connext DDS;19/06/2022 00:00;0;;;CWE-20;This vulnerability falls under **CWE-20: Improper Input Validation**. The code fails to validate or control the slippage rate when swapping tokens using `swapExactIn()`.  This lack of slippage control allows attackers to manipulate exchange rates (e.g., through sandwich attacks), forcing the contract to execute trades at unfavorable prices.;Vulners
CODE423N4:2022-06-CONNEXT-FINDINGS-ISSUES-216;function removeRouter() in RouterFacet don't check that router has balance and don't transfer it, it just set router owner and recipient to 0x0 which can cause make router balance in danger or unavailable for router owner;"[Lines of code](https://github.com/code-423n4/2022-06-connext/blob/b4532655071566b33c41eac46e75be29b4a381ed/contracts/contracts/core/connext/facets/RoutersFacet.sol#L289-L325)

# Vulnerability details

## Impact

There are some security levels for router, like setting owner and recipient and when removeRouter() is called this values set to 0x0 and router address become vulnerable. contract should transfer router balance to recipient before removing it.

## Proof of Concept

This is removeRouter() code:
    
    
      /**
       * @notice Used to remove routers that can transact crosschain
       * @param router Router address to remove
       */
      function removeRouter(address router) external onlyOwner {
        // Sanity check: not empty
        if (router == address(0)) revert RoutersFacet__removeRouter_routerEmpty();
    
        // Sanity check: needs removal
        if (!s.routerPermissionInfo.approvedRouters[router]) revert RoutersFacet__removeRouter_notAdded();
    
        // Update mapping
        s.routerPermissionInfo.approvedRouters[router] = false;
    
        // Emit event
        emit RouterRemoved(router, msg.sender);
    
        // Remove router owner
        address _owner = s.routerPermissionInfo.routerOwners[router];
        if (_owner != address(0)) {
          emit RouterOwnerAccepted(router, _owner, address(0));
          // delete routerOwners[router];
          s.routerPermissionInfo.routerOwners[router] = address(0);
        }
    
        // Remove router recipient
        address _recipient = s.routerPermissionInfo.routerRecipients[router];
        if (_recipient != address(0)) {
          emit RouterRecipientSet(router, _recipient, address(0));
          // delete routerRecipients[router];
          s.routerPermissionInfo.routerRecipients[router] = address(0);
        }
    
        // Clear any proposed ownership changes
        s.routerPermissionInfo.proposedRouterOwners[router] = address(0);
        s.routerPermissionInfo.proposedRouterTimestamp[router] = 0;
      }
    

As you can see there is no check for router balances and owner can set all the security variables for router address to 0x0 and router balance would be in danger...";RTI Connext DDS;19/06/2022 00:00;0;;;CWE-367: Time-of-check Time-of-use (TOCTOU) Race Condition;The code does not consider the possibility that the router's balance could change between the time the `removeRouter` function is called and the time the security variables are reset to 0x0. This could allow an attacker to drain the router's balance by performing a transfer after the checks but before the state is fully updated.;Vulners
CODE423N4:2022-06-CONNEXT-FINDINGS-ISSUES-68;PortcalFacet.repayAavePortal() can trigger an underflow of routerBalances;"[Lines of code](https://github.com/code-423n4/2022-06-connext/blob/main/contracts/contracts/core/connext/facets/PortalFacet.sol#L80-L113)

# Vulnerability details

## Impact

The caller of repayAavePortal() can trigger an underflow to arbitrarily increase the caller's balance through an underflow.

## Proof of Concept
    
    
    // Relevant code sections:
    
    // PortalFacet.sol
      function repayAavePortal(
        address _local,
        uint256 _backingAmount,
        uint256 _feeAmount,
        uint256 _maxIn,
        bytes32 _transferId
      ) external {
        uint256 totalAmount = _backingAmount + _feeAmount; // in adopted
        uint256 routerBalance = s.routerBalances[msg.sender][_local]; // in local
    
        // Sanity check: has that much to spend
        if (routerBalance < _maxIn) revert PortalFacet__repayAavePortal_insufficientFunds();
    
        // Need to swap into adopted asset or asset that was backing the loan
        // The router will always be holding collateral in the local asset while the loaned asset
        // is the adopted asset
    
        // Swap for exact totalRepayAmount of adopted asset to repay aave
        (bool success, uint256 amountIn, address adopted) = AssetLogic.swapFromLocalAssetIfNeededForExactOut(
          _local,
          totalAmount,
          _maxIn
        );
    
        if (!success) revert PortalFacet__repayAavePortal_swapFailed();
    
        // decrement router balances
        unchecked {
          s.routerBalances[msg.sender][_local] -= amountIn;
        }
    
        // back loan
        _backLoan(_local, _backingAmount, _feeAmount, _transferId);
      }
    
    // AssetLogic.sol
      function swapFromLocalAssetIfNeededForExactOut(
        address _asset,
        uint256 _amount,
        uint256 _maxIn
      )
        internal
        returns (
          bool,
          uint256,
          address
        )
      {
        AppStorage storage s = LibConnextStorage.connextStorage();
    
        // Get the token id
        (, bytes32 id) = s.tokenRegistry.getTokenId(_asset);
    
        // If the adopted asset is the local asset, no need to swap
        address adopted = s.canonicalToAdopted[id];
        if (adopted == _asset) {
          return (true, _amount, _asset);
        }
    
        return _swapAssetOut(id, _asset, adopted, _amount, _maxIn);
      }

First, call repayAavePortal() where _backingAmount + _feeAmount > s.routerBalances[msg.sender][_local] && _maxIn > s.routerBalances[msg.sender][_local]. That will trigger the call to the AssetLogic contract:
    
    
        (bool success, uint256 amountIn, address adopted) = AssetLogic.swapFromLocalAssetIfNeededForExactOut(
          _local,
          totalAmount,
          _maxIn
        );

By setting _local to the same value as the adopted asset, you trigger the following edge case:
    
    
        address adopted = s.canonicalToAdopted[id];
        if (adopted == _asset) {
          return (true, _amount, _asset);
        }

So the amountIn value returned by swapFromLocalAssetIfNeededForExactOut() is the totalAmount value that was passed to it...";RTI Connext DDS;14/06/2022 00:00;0;;;CWE-191;The code performs an arithmetic operation that can result in an integer underflow, potentially leading to unexpected behavior such as wrapping around to a large positive value. In this instance, an attacker can manipulate input parameters to trigger the underflow and increase their balance.;Vulners
CODE423N4:2022-06-CONNEXT-FINDINGS-ISSUES-70;Integer overflow can affect router balances;"[Lines of code](https://github.com/code-423n4/2022-06-connext/blob/20f86d58444d7c8178735ada7e456a3112116e54/contracts/contracts/core/connext/facets/PortalFacet.sol#L108)

# Vulnerability details

## Impact

Integer overflow can affect router balances.

## Proof of Concept

The repayAavePortal method of the PortalFacet contract subtracts the balance within an unchecked region, but this balance is not checked beforehand to be greater than the amountIn.
    
    
    unchecked { s.routerBalances[msg.sender][_local] -= amountIn; }

The unique check against the balance is with the _maxIn that always could be greater than the balance because apparently is use as slippage (is not documented as a @param in the methods).
    
    
    if (routerBalance < _maxIn) revert PortalFacet__repayAavePortal_insufficientFunds();

## Recommended Mitigation Steps

Remove the unchecked region...";RTI Connext DDS;14/06/2022 00:00;0;;;CWE-191;The code performs an arithmetic operation that can overflow or underflow the bounds of an integer data type, leading to unexpected behavior. In this case, subtracting  'amountIn' from 's.routerBalances[msg.sender][_local]' without ensuring the result is non-negative allows for potential underflow.;Vulners
NVD:CVE-2021-38433;CVE-2021-38433;RTI Connext DDS Professional and Connext DDS Secure Versions 4.2x to 6.1.0 vulnerable to a stack-based buffer overflow, which may allow a local attacker to execute arbitrary code.;RTI Connext DDS;05/05/2022 17:15;78;HIGH;;CWE-787;CWE-787 (Out-of-bounds Write) occurs when data is written past the intended bounds of a buffer, potentially leading to overwriting adjacent data or code execution.;Vulners
NVD:CVE-2021-38435;CVE-2021-38435;RTI Connext DDS Professional and Connext DDS Secure Versions 4.2x to 6.1.0 not correctly calculate the size when allocating the buffer, which may result in a buffer overflow.;RTI Connext DDS;05/05/2022 17:15;98;CRITICAL;;CWE-120;CWE-120 (Classic Buffer Overflow) occurs when software fails to properly manage boundaries when handling data stored in a buffer, allowing data to exceed the allocated buffer space and overwrite adjacent memory locations.;Vulners
NVD:CVE-2021-38487;CVE-2021-38487;RTI Connext DDS Professional, Connext DDS Secure versions 4.2x to 6.1.0, and Connext DDS Micro versions 2.4 and later are vulnerable when an attacker sends a specially crafted packet to flood target devices with unwanted traffic. This may result in a denial-of-service condition and information exposure.;RTI Connext DDS;05/05/2022 17:15;91;CRITICAL;;CWE-400;This vulnerability falls under CWE-400: Uncontrolled Resource Consumption. The attacker can send crafted packets that consume excessive resources (bandwidth, processing power), leading to a denial of service.;Vulners
CVE-2021-38433;CVE-2021-38433;RTI Connext DDS Professional and Connext DDS Secure Versions 4.2x to 6.1.0 vulnerable to a stack-based buffer overflow, which may allow a local attacker to execute arbitrary code.;RTI Connext DDS;05/05/2022 17:15;78;HIGH;;CWE-787;This vulnerability is a classic example of a stack-based buffer overflow. The description states that a local attacker can exploit this vulnerability to execute arbitrary code, which is a direct consequence of writing data past the allocated buffer on the stack.;Vulners
CVE-2021-38435;CVE-2021-38435;RTI Connext DDS Professional and Connext DDS Secure Versions 4.2x to 6.1.0 not correctly calculate the size when allocating the buffer, which may result in a buffer overflow.;RTI Connext DDS;05/05/2022 17:15;98;CRITICAL;;CWE-120;CWE-120 (Buffer Copy without Checking Size of Input) occurs as the software does not properly calculate the size of the buffer needed to store data, potentially leading to a buffer overflow.;Vulners
NVD:CVE-2021-38427;CVE-2021-38427;RTI Connext DDS Professional and Connext DDS Secure Versions 4.2.x to 6.1.0 are vulnerable to a stack-based buffer overflow, which may allow a local attacker to execute arbitrary code.;RTI Connext DDS;05/05/2022 17:15;78;HIGH;;CWE-787;This vulnerability is a classic example of a stack-based buffer overflow (CWE-787). The description states that a local attacker can exploit the vulnerability to execute arbitrary code. This typically occurs when data written to a buffer on the stack exceeds the allocated space, overwriting adjacent memory and potentially allowing the attacker to hijack the program's execution flow.;Vulners
CVE-2021-38487;CVE-2021-38487;RTI Connext DDS Professional, Connext DDS Secure versions 4.2x to 6.1.0, and Connext DDS Micro versions 2.4 and later are vulnerable when an attacker sends a specially crafted packet to flood target devices with unwanted traffic. This may result in a denial-of-service condition and information exposure.;RTI Connext DDS;05/05/2022 17:15;91;CRITICAL;;CWE-400;This vulnerability falls under CWE-400: Uncontrolled Resource Consumption. The attacker can exploit the vulnerability to flood the target devices with excessive traffic, leading to resource exhaustion and denial of service.;Vulners
CVE-2021-38427;CVE-2021-38427;RTI Connext DDS Professional and Connext DDS Secure Versions 4.2.x to 6.1.0 are vulnerable to a stack-based buffer overflow, which may allow a local attacker to execute arbitrary code.;RTI Connext DDS;05/05/2022 17:15;78;HIGH;;CWE-787;This vulnerability is classified as a 'Out-of-bounds Write' because the software writes data past the end of the allocated buffer on the stack. This can overwrite critical data and allow arbitrary code execution.;Vulners
PRION:CVE-2021-38487;Design/Logic Flaw;RTI Connext DDS Professional, Connext DDS Secure versions 4.2x to 6.1.0, and Connext DDS Micro versions 2.4 and later are vulnerable when an attacker sends a specially crafted packet to flood target devices with unwanted traffic. This may result in a denial-of-service condition and information exposure.;RTI Connext DDS;05/05/2022 17:15;64;;;CWE-400;This vulnerability falls under CWE-400: Uncontrolled Resource Consumption. The attacker can flood the target devices with traffic, leading to excessive resource consumption and potential denial of service.;Vulners
PRION:CVE-2021-38427;Stack overflow;RTI Connext DDS Professional and Connext DDS Secure Versions 4.2.x to 6.1.0 are vulnerable to a stack-based buffer overflow, which may allow a local attacker to execute arbitrary code.;RTI Connext DDS;05/05/2022 17:15;46;;;CWE-787;This vulnerability is a classic case of a stack-based buffer overflow. The software does not properly validate the length of data being copied into a stack-allocated buffer, allowing an attacker to overwrite adjacent memory and potentially execute malicious code.;Vulners
PRION:CVE-2021-38435;Buffer overflow;RTI Connext DDS Professional and Connext DDS Secure Versions 4.2x to 6.1.0 not correctly calculate the size when allocating the buffer, which may result in a buffer overflow.;RTI Connext DDS;05/05/2022 17:15;75;;;CWE-120;CWE-120 (Classic Buffer Overflow) occurs when software writing to a buffer overwrites adjacent memory locations due to insufficient bounds checking, potentially leading to crashes or arbitrary code execution.;Vulners
PRION:CVE-2021-38433;Stack overflow;RTI Connext DDS Professional and Connext DDS Secure Versions 4.2x to 6.1.0 vulnerable to a stack-based buffer overflow, which may allow a local attacker to execute arbitrary code.;RTI Connext DDS;05/05/2022 17:15;46;;;CWE-787;CWE-787 (Out-of-bounds Write) occurs when data is written past the boundaries of a buffer.  In this case, the stack-based buffer overflow in RTI Connext DDS allows writing beyond the allocated buffer on the stack, potentially overwriting critical program data and leading to arbitrary code execution.;Vulners
CVELIST:CVE-2021-38435;CVE-2021-38435 RTI Connext DDS Professional and Connext DDS Secure Incorrect Calculation of Buffer Size;RTI Connext DDS Professional and Connext DDS Secure Versions 4.2x to 6.1.0 not correctly calculate the size when allocating the buffer, which may result in a buffer overflow.;RTI Connext DDS;05/05/2022 15:27;66;MEDIUM;;CWE-122;CWE-122 (Heap-based Buffer Overflow) occurs as the software does not correctly calculate the size of the buffer when allocating it on the heap, potentially leading to an overflow during write operations.;Vulners
CVELIST:CVE-2021-38433;CVE-2021-38433 RTI Connext DDS Professional and Connext DDS Secure Stack-based Buffer Overflow;RTI Connext DDS Professional and Connext DDS Secure Versions 4.2x to 6.1.0 vulnerable to a stack-based buffer overflow, which may allow a local attacker to execute arbitrary code.;RTI Connext DDS;05/05/2022 15:27;66;MEDIUM;;CWE-787;This vulnerability is a classic case of a stack-based buffer overflow.  The vulnerability exists due to insufficient bounds checking during a copy operation, allowing an attacker to overflow a buffer on the stack and potentially execute arbitrary code.;Vulners
CVELIST:CVE-2021-38427;CVE-2021-38427 RTI Connext DDS Professional and Connext DDS Secure Stack-based Buffer Overflow;RTI Connext DDS Professional and Connext DDS Secure Versions 4.2.x to 6.1.0 are vulnerable to a stack-based buffer overflow, which may allow a local attacker to execute arbitrary code.;RTI Connext DDS;05/05/2022 15:25;66;MEDIUM;;CWE-787;This vulnerability is classified as CWE-787: Out-of-bounds Write.  The description indicates a 'stack-based buffer overflow,' which means data is being written past the allocated memory space on the stack. This is a classic example of an out-of-bounds write.;Vulners
CVELIST:CVE-2021-38487;CVE-2021-38487 RTI Connext DDS Professional and Connext DDS Secure Network Amplification;RTI Connext DDS Professional, Connext DDS Secure versions 4.2x to 6.1.0, and Connext DDS Micro versions 2.4 and later are vulnerable when an attacker sends a specially crafted packet to flood target devices with unwanted traffic. This may result in a denial-of-service condition and information exposure.;RTI Connext DDS;05/05/2022 15:18;75;HIGH;;CWE-400;This vulnerability falls under CWE-400: Uncontrolled Resource Consumption. The attacker can exploit the system's lack of control over resource allocation by flooding it with requests, leading to a denial of service.;Vulners
CODE423N4:2021-07-CONNEXT-FINDINGS-ISSUES-72;Assets are transferred if the execute call fails;"# Handle

shw

# Vulnerability details

## Impact

When the user calls fulfill with a non-zero callTo parameter, the TransactionManager tries to call execute on callTo, and if the function call fails, the manager transfers toSend amount of receiving assets to receivingAddress. However, since the assets may have been transferred before (when the addFunds call fails), the user could get twice the toSend amount assets as a result.

## Proof of Concept

Referenced code:  
[TransactionManager.sol#L405-L408](<https://github.com/code-423n4/2021-07-connext/blob/main/contracts/TransactionManager.sol#L405-L408>)  
[TransactionManager.sol#L424-L427](<https://github.com/code-423n4/2021-07-connext/blob/main/contracts/TransactionManager.sol#L424-L427>)

## Recommended Mitigation Steps

Since the assets are approved or transferred to the receivingAddress before calling the execute function, the manager should not transfer assets again if the execute call fails...";RTI Connext DDS;12/07/2021 00:00;0;;;CWE-476: NULL Pointer Dereference;The vulnerability occurs because the code does not properly handle the case when the function call `execute on callTo` fails. This can lead to a NULL pointer dereference if `callTo` is NULL, which could cause the application to crash. While the description doesn't explicitly state `callTo` can be NULL, the failure to handle the function call failing suggests a lack of NULL check, a common cause of CWE-476.;Vulners
CODE423N4:2021-07-CONNEXT-FINDINGS-ISSUES-47;Expired transfers will lock user funds on the sending chain;"# Handle

0xRajeev

# Vulnerability details

## Impact

The cancelling relayer is being paid in receivingAssetId on the sendingChain instead of in sendingAssetID. If the user relies on a relayer to cancel transactions and that receivingAssetId asset does not exist on the sending chain (assuming only sendingAssetID on the sending chain and receivingAssetId on the receiving chain are assured to be valid and present) then the cancel transaction from the relayer will always revert and user�s funds will remain locked on the sending chain.

Impact: Expired transfers can never be cancelled and user funds will be locked forever if user relies on a relayer.

#[Proof of Concept](https://github.com/code-423n4/2021-07-connext/blob/8e1a7ea396d508ed2ebeba4d1898a748255a48d2/contracts/TransactionManager.sol#L510-L517)

## Tools Used

Manual Analysis

## Recommended Mitigation Steps

Change receivingAssetId to sendingAssetId in transferAsset() on L514...";RTI Connext DDS;11/07/2021 00:00;0;;;CWE-20;This vulnerability falls under CWE-20: Improper Input Validation. The code fails to properly validate or sanitize the asset ID used for the cancellation transaction fee, leading to a potential denial-of-service.;Vulners
CODE423N4:2021-07-CONNEXT-FINDINGS-ISSUES-37;The fallback receiver address could get twice the toSend amount;"# Handle

s1m0

# Vulnerability details

In that [block](https://github.com/code-423n4/2021-07-connext/blob/main/contracts/TransactionManager.sol#L394-L430) of code there are 2 external call inside a try/catch statements.  
In both the catch the toSend amount is transferred to the fallback receiver address effectively transferring twice if the 2 external call fail.

## Impact

In the [fulfill()](<https://github.com/code-423n4/2021-07-connext/blob/main/contracts/TransactionManager.sol#L303>) function the fallback receiver address could get twice the [toSend](https://github.com/code-423n4/2021-07-connext/blob/main/contracts/TransactionManager.sol#L364) amount.

## Tools Used

Manual analysis.

## Recommended Mitigation Steps

A possible mitigation would be to return in the 1 catch and revert in the 2 catch...";RTI Connext DDS;11/07/2021 00:00;0;;;CWE-20;This vulnerability aligns with CWE-20: Improper Input Validation. The code fails to adequately validate the success or failure of the external calls within the try/catch blocks. This lack of validation, specifically checking return values or status codes from the external calls, allows the execution flow to proceed to the fallback transfer even when one of the calls fails. ;Vulners
CODE423N4:2021-07-CONNEXT-FINDINGS-ISSUES-38;Logic error in fulfill() function;"# Handle

s1m0

# Vulnerability details

The [fulfill()](<https://github.com/code-423n4/2021-07-connext/blob/main/contracts/TransactionManager.sol#L303>) function could create a loss for the protocol in case [addFunds()](<https://github.com/code-423n4/2021-07-connext/blob/main/contracts/TransactionManager.sol#L396>) succeed and [execute()](<https://github.com/code-423n4/2021-07-connext/blob/main/contracts/TransactionManager.sol#L414>) function fails.

## Impact

In the [fulfill()](<https://github.com/code-423n4/2021-07-connext/blob/main/contracts/TransactionManager.sol#L303>) function the [toSend](https://github.com/code-423n4/2021-07-connext/blob/main/contracts/TransactionManager.sol#L364) amount could be transferred twice:

  1. In the external call [addFunds()](<https://github.com/code-423n4/2021-07-connext/blob/main/contracts/TransactionManager.sol#L396>) to the txData.callTo.
  2...";RTI Connext DDS;11/07/2021 00:00;0;;;CWE-20;This vulnerability appears to be an example of CWE-20: Improper Input Validation, as the code fails to adequately validate the success or failure of the `execute()` function after a successful `addFunds()` call, potentially leading to a double transfer.;Vulners
CODE423N4:2021-07-CONNEXT-FINDINGS-ISSUES-1;receive funds 2x;"# Handle

gpersoon

# Vulnerability details

## Impact

When the function fulfill tries to call the functions of a receiving contract (callTo) and toSend &gt;0:  
it first calls addFunds and if that fails that it transfers the funds via transferAsset  
it secondly calls execute and if that fails that it transfers the funds via transferAsset

Suppose both addFunds and execute fail (because the receivingAddress isn't a contract or it doesn't have these functions or it reverts on these functions),  
then transferAsset is called twice, thus transferring the funds twice to the receivingAddress.  
You could transfer funds in this way repeatedly to drain all the funds of the router.

## Proof of Concept

// <https://github.com/code-423n4/2021-07-connext/blob/main/contracts/TransactionManager.sol#L394>  
function fulfill(  
if (toSend &gt; 0) {  
try IFulfillHelper(txData.callTo).addFunds{ .....";RTI Connext DDS;09/07/2021 00:00;0;;;CWE-20;This vulnerability falls under CWE-20: Improper Input Validation, as the code doesn't adequately validate or handle the scenario where both 'addFunds' and 'execute' functions fail. This lack of validation leads to the 'transferAsset' function being called twice, resulting in a double transfer vulnerability.;Vulners
RTI_CONNEXT_DDS_2017-A-0097.NASL;RTI Connext DDS 5.1.1.x < 5.1.1.5 / 5.2.3.x < 5.2.3.17 / 5.2.7 Multiple Vulnerabilities;"The version of Real Time Innovations (RTI) Connext Data Distribution Service (DDS) installed on the remote Windows host is 5.1.1.x prior to 5.1.1.5 or 5.2.3.x prior to either 5.2.3.17 or 5.2.7. It is, therefore, affected by multiple vulnerabilities :

  - A heap-based buffer overflow condition exists that     allows an unauthenticated, remote attacker to execute     arbitrary code with system privileges.

  - An integer overflow condition exists that allows an     unauthenticated, remote attacker to execute arbitrary     code with system privileges.

  - A deserialization issue exists due to improper     validation of user-supplied data...";RTI Connext DDS;19/04/2017 00:00;0;NONE;;CWE-120;This vulnerability encompasses buffer overflows (heap-based) and integer overflows, which fall under the broader category of 'Classic Buffer Overflow'. CWE-120 addresses vulnerabilities where data written to a buffer exceeds its capacity, potentially overwriting adjacent memory and leading to code execution.;Vulners
RTI_CONNEXT_DDS_WIN_INSTALLED.NBIN;RTI Connext DDS Installed;Real Time Innovations (RTI) Connext Data Distribution Service (DDS) is installed on the remote host. RTI Connext DDS is a connectivity platform for Industrial Internet of Things (IIoT) systems.;RTI Connext DDS;19/04/2017 00:00;0;NONE;;CWE-668;The product's description indicates it's a connectivity platform for IIoT, implying it might be used in sensitive environments without explicitly stating its security posture. This lack of clarity could lead to inappropriate deployment in high-risk settings.;Vulners
CVELIST:CVE-2024-25724;CVE-2024-25724;"In RTI Connext Professional 5.3.1 through 6.1.0 before 6.1.1, a buffer overflow in XML parsing from Routing Service, Recording Service, Queuing Service, and Cloud Discovery Service allows attackers to execute code with the affected service's privileges, compromise the service's integrity, leak sensitive information, or crash the service. These attacks could be done via a remote malicious RTPS message; a compromised call with malicious parameters to the RTI_RoutingService_new, rti::recording::Service, RTI_QueuingService_new, or RTI_CDS_Service_new public APIs; or a compromised local file system containing a malicious XML file....";RTI Connext DDS;21/05/2024 00:00;73;HIGH;;CWE-120;This vulnerability involves a buffer overflow during XML parsing, a classic example of improper input validation that can lead to code execution. ;Vulners
VULNRICHMENT:CVE-2024-25724;CVE-2024-25724;"In RTI Connext Professional 5.3.1 through 6.1.0 before 6.1.1, a buffer overflow in XML parsing from Routing Service, Recording Service, Queuing Service, and Cloud Discovery Service allows attackers to execute code with the affected service's privileges, compromise the service's integrity, leak sensitive information, or crash the service. These attacks could be done via a remote malicious RTPS message; a compromised call with malicious parameters to the RTI_RoutingService_new, rti::recording::Service, RTI_QueuingService_new, or RTI_CDS_Service_new public APIs; or a compromised local file system containing a malicious XML file....";RTI Connext DDS;21/05/2024 00:00;73;HIGH;;CWE-120;CWE-120 (Buffer Copy without Checking Size of Input) occurs when data is copied from an input buffer to an output buffer without verifying that the input data fits within the output buffer. In this case, the vulnerability lies in the XML parsing functionality, allowing attackers to send overly large XML data, leading to a buffer overflow.;Vulners
NVD:CVE-2024-30915;CVE-2024-30915;An issue was discovered in OpenDDS commit b1c534032bb62ad4ae32609778de6b8d6c823a66, allows a local attacker to cause a denial of service and obtain sensitive information via the max_samples parameter within the DataReaderQoS component.;OpenDDS;11/04/2024 06:15;43;MEDIUM;;CWE-120;The vulnerability lies in the improper handling of the 'max_samples' parameter, potentially leading to a buffer overflow, which falls under CWE-120 (Classic Buffer Overflow). By manipulating this parameter, an attacker could write data beyond allocated memory bounds, causing a crash (denial of service) or potentially exposing sensitive information.;Vulners
CVE-2024-30915;CVE-2024-30915;An issue was discovered in OpenDDS commit b1c534032bb62ad4ae32609778de6b8d6c823a66, allows a local attacker to cause a denial of service and obtain sensitive information via the max_samples parameter within the DataReaderQoS component.;OpenDDS;11/04/2024 06:15;43;MEDIUM;;CWE-426: Untrusted Search Path;The description does not mention anything about search paths, therefore this is not the correct CWE.  The description mentions a denial of service and information disclosure caused by a specific parameter ('max_samples'). This aligns with resource consumption vulnerabilities where manipulating input related to resource handling can lead to DoS.  A more appropriate category would be **CWE-400: Uncontrolled Resource Consumption** which encompasses vulnerabilities that allow an attacker to exhaust system resources.;Vulners
VULNRICHMENT:CVE-2024-30915;CVE-2024-30915;An issue was discovered in OpenDDS commit b1c534032bb62ad4ae32609778de6b8d6c823a66, allows a local attacker to cause a denial of service and obtain sensitive information via the max_samples parameter within the DataReaderQoS component.;OpenDDS;11/04/2024 00:00;0;NONE;;CWE-120;This vulnerability involves a buffer overflow, where the 'max_samples' parameter in the DataReaderQoS component can be manipulated to exceed the allocated buffer size, leading to a denial of service or potentially leaking sensitive information.;Vulners
